date,location_left,cases,temperature,humidity,precipitation,latitude,longitude,geometry,index_right,location_right,population_density,month,week_of_year,temp_humidity_index,cases_lag_4w,rolling_avg_cases
2019-05-25,San Juan,390,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,21,2317.361111111111,300.0,365.0
2019-05-26,San Juan,70,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,21,1750.0,340.0,297.5
2019-05-27,San Juan,110,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,22,1821.527777777778,380.0,230.0
2019-05-28,San Juan,150,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,22,1894.4444444444443,350.0,180.0
2019-05-29,San Juan,190,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,22,1968.75,390.0,130.0
2019-05-30,San Juan,230,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,22,2044.4444444444446,70.0,170.0
2019-05-31,San Juan,200,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,5,22,2121.5277777777774,110.0,192.5
2019-06-01,San Juan,240,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,22,1925.0,150.0,215.0
2019-06-02,San Juan,280,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,22,2000.6944444444446,190.0,237.5
2019-06-03,San Juan,320,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,2077.7777777777774,230.0,260.0
2019-06-04,San Juan,360,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,2156.25,200.0,300.0
2019-06-05,San Juan,400,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,2236.1111111111113,240.0,340.0
2019-06-06,San Juan,440,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,2317.361111111111,280.0,380.0
2019-06-07,San Juan,50,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,1750.0,320.0,312.5
2019-06-08,San Juan,90,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,1821.527777777778,360.0,245.0
2019-06-09,San Juan,130,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,23,1894.4444444444443,400.0,177.5
2019-06-10,San Juan,170,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,1968.75,440.0,110.0
2019-06-11,San Juan,210,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,2044.4444444444446,50.0,150.0
2019-06-12,San Juan,250,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,2121.5277777777774,90.0,190.0
2019-06-13,San Juan,290,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,1925.0,130.0,230.0
2019-06-14,San Juan,260,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,2000.6944444444446,170.0,252.5
2019-06-15,San Juan,300,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,2077.7777777777774,210.0,275.0
2019-06-16,San Juan,340,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,24,2156.25,250.0,297.5
2019-06-17,San Juan,380,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,2236.1111111111113,290.0,320.0
2019-06-18,San Juan,420,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,2317.361111111111,260.0,360.0
2019-06-19,San Juan,100,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,1750.0,300.0,310.0
2019-06-20,San Juan,140,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,1821.527777777778,340.0,260.0
2019-06-21,San Juan,110,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,1894.4444444444443,380.0,192.5
2019-06-22,San Juan,150,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,1968.75,420.0,125.0
2019-06-23,San Juan,190,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,25,2044.4444444444446,100.0,147.5
2019-06-24,San Juan,230,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2121.5277777777774,140.0,170.0
2019-06-25,San Juan,270,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,1925.0,110.0,210.0
2019-06-26,San Juan,310,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2000.6944444444446,150.0,250.0
2019-06-27,San Juan,350,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2077.7777777777774,190.0,290.0
2019-06-28,San Juan,320,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2156.25,230.0,312.5
2019-06-29,San Juan,360,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2236.1111111111113,270.0,335.0
2019-06-30,San Juan,400,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,6,26,2317.361111111111,310.0,357.5
2019-07-01,San Juan,80,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,1750.0,350.0,290.0
2019-07-02,San Juan,120,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,1821.527777777778,320.0,240.0
2019-07-03,San Juan,160,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,1894.4444444444443,360.0,190.0
2019-07-04,San Juan,200,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,1968.75,400.0,140.0
2019-07-05,San Juan,170,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,2044.4444444444446,80.0,162.5
2019-07-06,San Juan,210,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,2121.5277777777774,120.0,185.0
2019-07-07,San Juan,250,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,27,1925.0,160.0,207.5
2019-07-08,San Juan,290,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,2000.6944444444446,200.0,230.0
2019-07-09,San Juan,330,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,2077.7777777777774,170.0,270.0
2019-07-10,San Juan,370,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,2156.25,210.0,310.0
2019-07-11,San Juan,410,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,2236.1111111111113,250.0,350.0
2019-07-12,San Juan,380,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,2317.361111111111,290.0,372.5
2019-07-13,San Juan,60,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,1750.0,330.0,305.0
2019-07-14,San Juan,100,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,28,1821.527777777778,370.0,237.5
2019-07-15,San Juan,140,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,1894.4444444444443,410.0,170.0
2019-07-16,San Juan,180,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,1968.75,380.0,120.0
2019-07-17,San Juan,220,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,2044.4444444444446,60.0,160.0
2019-07-18,San Juan,260,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,2121.5277777777774,100.0,200.0
2019-07-19,San Juan,230,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,1925.0,140.0,222.5
2019-07-20,San Juan,270,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,2000.6944444444446,180.0,245.0
2019-07-21,San Juan,310,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,29,2077.7777777777774,220.0,267.5
2019-07-22,San Juan,350,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,2156.25,260.0,290.0
2019-07-23,San Juan,390,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,2236.1111111111113,230.0,330.0
2019-07-24,San Juan,430,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,2317.361111111111,270.0,370.0
2019-07-25,San Juan,110,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,1750.0,310.0,320.0
2019-07-26,San Juan,80,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,1821.527777777778,350.0,252.5
2019-07-27,San Juan,120,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,1894.4444444444443,390.0,185.0
2019-07-28,San Juan,160,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,30,1968.75,430.0,117.5
2019-07-29,San Juan,200,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,31,2044.4444444444446,110.0,140.0
2019-07-30,San Juan,240,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,31,2121.5277777777774,80.0,180.0
2019-07-31,San Juan,280,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,7,31,1925.0,120.0,220.0
2019-08-01,San Juan,320,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,31,2000.6944444444446,160.0,260.0
2019-08-02,San Juan,290,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,31,2077.7777777777774,200.0,282.5
2019-08-03,San Juan,330,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,31,2156.25,240.0,305.0
2019-08-04,San Juan,370,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,31,2236.1111111111113,280.0,327.5
2019-08-05,San Juan,410,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,2317.361111111111,320.0,350.0
2019-08-06,San Juan,90,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,1750.0,290.0,300.0
2019-08-07,San Juan,130,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,1821.527777777778,330.0,250.0
2019-08-08,San Juan,170,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,1894.4444444444443,370.0,200.0
2019-08-09,San Juan,140,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,1968.75,410.0,132.5
2019-08-10,San Juan,180,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,2044.4444444444446,90.0,155.0
2019-08-11,San Juan,220,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,32,2121.5277777777774,130.0,177.5
2019-08-12,San Juan,260,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,1925.0,170.0,200.0
2019-08-13,San Juan,300,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,2000.6944444444446,140.0,240.0
2019-08-14,San Juan,340,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,2077.7777777777774,180.0,280.0
2019-08-15,San Juan,380,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,2156.25,220.0,320.0
2019-08-16,San Juan,350,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,2236.1111111111113,260.0,342.5
2019-08-17,San Juan,390,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,2317.361111111111,300.0,365.0
2019-08-18,San Juan,70,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,33,1750.0,340.0,297.5
2019-08-19,San Juan,110,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,1821.527777777778,380.0,230.0
2019-08-20,San Juan,150,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,1894.4444444444443,350.0,180.0
2019-08-21,San Juan,190,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,1968.75,390.0,130.0
2019-08-22,San Juan,230,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,2044.4444444444446,70.0,170.0
2019-08-23,San Juan,200,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,2121.5277777777774,110.0,192.5
2019-08-24,San Juan,240,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,1925.0,150.0,215.0
2019-08-25,San Juan,280,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,34,2000.6944444444446,190.0,237.5
2019-08-26,San Juan,320,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,2077.7777777777774,230.0,260.0
2019-08-27,San Juan,360,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,2156.25,200.0,300.0
2019-08-28,San Juan,400,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,2236.1111111111113,240.0,340.0
2019-08-29,San Juan,440,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,2317.361111111111,280.0,380.0
2019-08-30,San Juan,50,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,1750.0,320.0,312.5
2019-08-31,San Juan,90,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,8,35,1821.527777777778,360.0,245.0
2019-09-01,San Juan,130,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,35,1894.4444444444443,400.0,177.5
2019-09-02,San Juan,170,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,1968.75,440.0,110.0
2019-09-03,San Juan,210,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,2044.4444444444446,50.0,150.0
2019-09-04,San Juan,250,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,2121.5277777777774,90.0,190.0
2019-09-05,San Juan,290,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,1925.0,130.0,230.0
2019-09-06,San Juan,260,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,2000.6944444444446,170.0,252.5
2019-09-07,San Juan,300,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,2077.7777777777774,210.0,275.0
2019-09-08,San Juan,340,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,36,2156.25,250.0,297.5
2019-09-09,San Juan,380,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,2236.1111111111113,290.0,320.0
2019-09-10,San Juan,420,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,2317.361111111111,260.0,360.0
2019-09-11,San Juan,100,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,1750.0,300.0,310.0
2019-09-12,San Juan,140,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,1821.527777777778,340.0,260.0
2019-09-13,San Juan,110,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,1894.4444444444443,380.0,192.5
2019-09-14,San Juan,150,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,1968.75,420.0,125.0
2019-09-15,San Juan,190,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,37,2044.4444444444446,100.0,147.5
2019-09-16,San Juan,230,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2121.5277777777774,140.0,170.0
2019-09-17,San Juan,270,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,1925.0,110.0,210.0
2019-09-18,San Juan,310,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2000.6944444444446,150.0,250.0
2019-09-19,San Juan,350,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2077.7777777777774,190.0,290.0
2019-09-20,San Juan,320,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2156.25,230.0,312.5
2019-09-21,San Juan,360,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2236.1111111111113,270.0,335.0
2019-09-22,San Juan,400,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,38,2317.361111111111,310.0,357.5
2019-09-23,San Juan,80,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,1750.0,350.0,290.0
2019-09-24,San Juan,120,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,1821.527777777778,320.0,240.0
2019-09-25,San Juan,160,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,1894.4444444444443,360.0,190.0
2019-09-26,San Juan,200,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,1968.75,400.0,140.0
2019-09-27,San Juan,170,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,2044.4444444444446,80.0,162.5
2019-09-28,San Juan,210,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,2121.5277777777774,120.0,185.0
2019-09-29,San Juan,250,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,39,1925.0,160.0,207.5
2019-09-30,San Juan,290,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,9,40,2000.6944444444446,200.0,230.0
2019-10-01,San Juan,330,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2077.7777777777774,170.0,270.0
2019-10-02,San Juan,370,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2156.25,210.0,310.0
2019-10-03,San Juan,410,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2236.1111111111113,250.0,350.0
2019-10-04,San Juan,380,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2317.361111111111,290.0,372.5
2019-10-05,San Juan,60,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,1750.0,330.0,305.0
2019-10-06,San Juan,100,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,1821.527777777778,370.0,237.5
2019-10-07,San Juan,140,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1894.4444444444443,410.0,170.0
2019-10-08,San Juan,180,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1968.75,380.0,120.0
2019-10-09,San Juan,220,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2044.4444444444446,60.0,160.0
2019-10-10,San Juan,260,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2121.5277777777774,100.0,200.0
2019-10-11,San Juan,230,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1925.0,140.0,222.5
2019-10-12,San Juan,270,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2000.6944444444446,180.0,245.0
2019-10-13,San Juan,310,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2077.7777777777774,220.0,267.5
2019-10-14,San Juan,350,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2156.25,260.0,290.0
2019-10-15,San Juan,390,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2236.1111111111113,230.0,330.0
2019-10-16,San Juan,430,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2317.361111111111,270.0,370.0
2019-10-17,San Juan,110,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1750.0,310.0,320.0
2019-10-18,San Juan,80,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1821.527777777778,350.0,252.5
2019-10-19,San Juan,120,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1894.4444444444443,390.0,185.0
2019-10-20,San Juan,160,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1968.75,430.0,117.5
2019-10-21,San Juan,200,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2044.4444444444446,110.0,140.0
2019-10-22,San Juan,240,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2121.5277777777774,80.0,180.0
2019-10-23,San Juan,280,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,1925.0,120.0,220.0
2019-10-24,San Juan,320,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2000.6944444444446,160.0,260.0
2019-10-25,San Juan,290,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2077.7777777777774,200.0,282.5
2019-10-26,San Juan,330,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2156.25,240.0,305.0
2019-10-27,San Juan,370,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2236.1111111111113,280.0,327.5
2019-10-28,San Juan,410,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,44,2317.361111111111,320.0,350.0
2019-10-29,San Juan,90,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,44,1750.0,290.0,300.0
2019-10-30,San Juan,130,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,44,1821.527777777778,330.0,250.0
2019-10-31,San Juan,170,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,44,1894.4444444444443,370.0,200.0
2019-11-01,San Juan,140,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,1968.75,410.0,132.5
2019-11-02,San Juan,180,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,2044.4444444444446,90.0,155.0
2019-11-03,San Juan,220,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,2121.5277777777774,130.0,177.5
2019-11-04,San Juan,260,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,1925.0,170.0,200.0
